Run,Event,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
147115,390441685,7.65928,-0.97643,-2.56598,-7.15031,2.74548,-1.68532,-1.93441,,118.449,-5.50195,-24.068,115.847,24.6888,2.25023,-1.79554,-1,57.7658
147115,568972229,23.4808,12.5661,-13.8107,-14.2375,18.672,-0.703121,-0.832546,1.0,39.3162,-8.33381,2.57761,-38.3363,8.72333,-2.18624,2.84163,1,32.1772
147115,309038046,41.1388,-5.36964,-10.0239,-39.5359,11.3716,-1.95931,-2.06258,1.0,118.594,-17.3714,-10.4744,-116.846,20.285,-2.45158,-2.59899,-1,11.0377
147115,616892344,79.4855,-20.5043,-1.00027,-76.7888,20.5287,-2.02979,-3.09285,1.0,14.5861,-2.67567,0.322993,-14.335,2.69509,-2.37314,3.02146,-1,2.85683
147115,76135484,87.4658,-3.35929,16.6603,85.7987,16.9956,2.32186,1.76976,1.0,44.0822,-7.89745,12.2803,41.594,14.6006,1.76951,2.1423,-1,10.5685
147115,570397045,8.95545,-1.04825,-8.77368,-1.45733,8.83608,-0.16419,-1.68971,-1.0,118.035,11.5745,16.1049,116.357,19.8328,2.46966,0.947634,1,52.5368
147115,300861751,91.4011,-13.1791,9.71119,-89.9231,16.3705,-2.4048,2.50655,1.0,12.7569,-0.305307,-2.52115,-12.5016,2.53956,-2.29717,-1.69131,1,11.1602
147115,268186326,109.757,21.1774,-16.4074,106.438,26.7896,2.08817,-0.659161,-1.0,6.3623,-4.38416,2.59237,3.81282,5.09326,0.692028,2.60759,1,29.2527
147115,515122335,21.1519,-4.91465,-11.7824,-16.8649,12.7663,-1.09122,-1.96597,-1.0,36.0117,0.146271,6.9801,-35.3285,6.98163,-2.32418,1.54984,1,22.3099
147115,393367405,67.8647,-11.0806,-0.496491,-66.9522,11.0917,-2.49772,-3.09682,-1.0,8.88835,-2.39871,1.96804,-8.32921,3.10274,-1.71365,2.4545,-1,6.31576
147115,389095231,6.84156,-3.68797,-1.38341,-5.59393,3.9389,-1.14965,-2.78272,1.0,78.751,-17.5544,11.8788,-75.8449,21.1959,-1.98701,2.54669,-1,11.5067
147115,238083526,61.182,14.2101,-2.78294,59.4438,14.48,2.11993,-0.193395,-1.0,24.6282,-7.12061,0.602907,23.5686,7.14608,1.90873,3.05712,1,20.4281
147115,616461685,20.368,17.4204,-4.71586,-9.44181,18.0474,-0.501836,,-1.0,5.88744,-1.57557,1.29466,-5.52299,2.03925,-1.72194,2.45375,-1,14.2352
147115,410517318,7.89064,1.61657,-1.07623,-7.64791,1.94205,-2.07958,-0.587365,1.0,55.1267,4.42771,13.0235,53.3829,13.7556,2.06539,1.24308,1,41.2337
147115,12353705,2.71209,-1.48762,2.11862,0.808623,2.58874,0.307493,2.18297,-1.0,78.3789,19.4417,-14.7531,74.4823,24.4056,1.83472,-0.649133,-1,20.6165
147115,214342064,117.451,8.21829,25.2547,114.409,26.5583,2.1668,1.25619,1.0,69.1485,16.2831,-42.4547,52.0959,45.4702,0.980752,-1.20456,1,78.7362
147115,409145565,8.11245,1.92546,0.595235,7.85813,2.01536,2.06995,0.29982,-1.0,11.2809,11.2037,0.243635,-1.29489,11.2063,-0.115294,0.0217425,-1,12.6471
147115,217103500,5.97084,-1.00374,3.20705,-4.93541,3.36046,-1.17726,1.87412,1.0,89.4278,-33.9754,5.58865,82.5334,34.432,1.60828,2.97856,1,42.1727
147115,370033539,25.1596,11.8264,-17.1406,-14.1188,20.8246,-0.634539,-0.966838,1.0,11.2188,-0.321214,2.45988,10.9411,2.48076,2.18971,1.70064,-1,31.0708
147115,205242054,20.3741,1.80799,7.65761,-18.7936,7.86815,-1.60503,1.33894,1.0,122.703,19.5638,4.77044,121.039,20.137,2.49355,0.239173,-1,96.9826
147115,618158259,23.6036,4.58473,-2.25273,-23.0442,5.10829,-2.21176,-0.456707,1.0,88.5912,-13.332,-18.5051,85.605,22.8075,2.03309,-2.19512,1,90.3682
147115,207343389,125.387,21.8418,0.552215,-123.469,21.8488,-2.43273,0.0252771,1.0,7.33461,-1.96265,1.23587,-6.95824,2.31935,-1.81847,2.57962,-1,14.3335
147115,412228190,38.7009,18.1291,2.13249,-34.1254,18.2541,-1.38369,0.11709,1.0,2.70002,-2.26241,-1.1498,-0.921738,2.53782,-0.355656,-2.67139,1,15.2647
147115,500462117,28.7516,15.3078,-11.6406,21.3733,19.2311,0.957989,-0.650146,1.0,10.6045,-0.733406,-5.89846,8.78207,5.94389,1.18222,-1.6945,-1,10.9323
147115,239502398,14.4707,-13.3798,-4.56515,3.08922,14.1372,0.216815,-2.81278,-1.0,3.84422,2.37771,0.174462,-3.01563,2.3841,-1.05686,0.0732428,1,13.9681
147115,557937782,36.083,3.49734,-19.5013,30.1571,19.8124,1.20698,-1.39334,-1.0,3.09971,-0.291996,1.15351,2.86223,1.18989,1.61153,1.81873,1,9.90417
147115,204129695,45.8192,-18.7509,-31.064,27.9791,36.2846,0.709944,-2.11387,1.0,95.2073,25.6285,1.95065,91.6723,25.7027,1.98387,0.0759661,-1,68.3896
147115,369345005,10.2668,5.8968,0.96148,8.34934,5.97467,1.1365,0.161629,1.0,8.97432,-0.854865,7.90608,-4.15952,7.95216,-0.501749,1.67851,1,15.7675
147115,211373937,6.83817,-3.03514,-3.33412,5.14122,4.50871,0.977177,-2.30929,-1.0,16.8432,-9.84347,-13.4832,-2.2367,16.6941,-0.133584,-2.20141,1,10.1828
147115,237997071,15.2607,5.91255,6.19175,-12.633,8.56131,-1.18115,0.808461,-1.0,33.9446,1.4227,-13.7254,-31.0133,13.799,-1.54915,-1.46751,-1,20.1395
147115,284151176,2.41044,-1.62103,-1.66207,0.648061,2.32169,0.27563,-2.3437,,35.3602,17.9034,-6.15844,29.8645,18.933,1.23693,-0.331304,1,13.0128
147115,413371879,20.77,-15.9106,7.79534,10.8388,17.7177,0.578873,2.68602,-1.0,15.7505,1.06608,-2.77066,15.4682,2.96869,2.3529,-1.20348,1,19.9019
147115,68095388,56.9576,-6.91344,-11.8917,55.2717,13.7553,2.09912,-2.0974,1.0,8.70752,-1.21342,-1.10119,-8.55195,1.6386,-2.35452,-2.40464,1,43.5237
147115,569792470,1.90289,-1.28003,1.38442,0.256638,1.8855,0.135695,2.31703,1.0,84.5175,-14.6582,3.96402,83.1422,15.1848,2.40164,2.87748,1,15.1815
147115,432180284,8.07965,1.77545,-1.44146,-7.74924,2.28693,-1.93463,-0.681947,1.0,54.7036,-10.8996,9.7074,-52.7205,14.5957,-1.99606,2.41399,1,11.5574
147115,513141155,14.3472,-1.71334,2.18537,-14.0759,2.77693,-2.32585,2.23571,1.0,60.1067,4.83192,-9.06322,-59.2227,10.2708,-2.45258,-1.08099,-1,10.6617
147115,510951826,55.1978,-7.92624,10.7072,-53.5661,13.3218,-2.09978,2.20804,1.0,6.42618,2.78519,-0.501358,-5.7695,2.82996,-1.46082,-0.178101,1,12.0918
147115,501497228,15.6535,3.70218,2.46328,-15.0086,4.44679,-1.93084,0.587096,,51.3154,-18.2602,4.66633,-47.729,18.847,-1.65922,2.8914,1,16.9132
147115,299084689,51.1706,-6.3175,-7.98995,50.1466,10.1858,2.29726,-2.23983,1.0,50.7608,-4.39193,11.9775,49.1315,12.7574,2.05798,1.92225,-1,20.0816
147115,551196263,11.4878,-1.64765,1.29762,-11.2947,2.09728,-2.38535,2.47448,-1.0,58.3314,-12.1158,5.73544,56.7703,13.4048,2.1502,2.69946,1,50.6735
147115,398156279,6.62711,-0.771986,-2.65295,-6.02366,2.76299,-1.5214,-1.85397,-1.0,3.21279,-1.26346,-2.69733,1.20419,2.97858,0.394008,-2.00885,-1,6.38965
147115,386475321,13.8203,12.0724,-3.50331,-5.74324,12.5705,-0.442319,-0.282434,1.0,6.41235,-3.68327,3.68549,3.7375,5.21051,0.666782,2.35589,-1,18.301
147115,16742822,8.41803,-2.26979,-5.3779,-6.06544,5.83727,-0.908744,-1.97017,-1.0,15.2399,7.26813,-12.2877,-5.33286,14.2763,-0.365362,-1.03665,1,9.62897
147115,113028989,15.7098,-13.8699,0.900651,7.32194,13.8991,0.505046,3.07675,-1.0,5.08361,2.52822,0.488255,-4.38324,2.57493,-1.30197,0.190774,1,17.1221
147115,619627325,95.7286,-17.3204,2.62137,94.1121,17.5177,2.38298,2.99139,-1.0,29.4471,5.59591,0.0488194,28.9105,5.59612,2.34451,0.0087239,-1,19.7433
147115,209014590,2.93137,1.63987,1.964,-1.43055,2.55861,-0.533451,0.875094,1.0,28.5087,6.46786,-5.80002,27.1528,8.68755,1.8574,-0.731014,1,15.697
147115,469255498,3.17385,-2.13374,1.08577,-2.08364,2.3941,-0.786645,2.67088,1.0,113.242,-13.841,17.3257,-111.05,22.1755,-2.31396,2.24485,-1,12.6237
147115,467704400,119.072,-18.8642,-23.3404,-115.228,30.0105,-2.05505,-2.25053,1.0,22.0997,4.84893,-1.38754,21.5165,5.04355,2.15732,-0.278707,-1,101.684
147115,482073099,4.61245,0.604283,2.04646,4.08919,2.13381,1.4056,1.28367,-1.0,158.633,45.053,34.8456,148.056,56.956,1.68355,0.658332,-1,7.44615
147115,462052641,46.3224,4.02531,24.2832,-39.2414,24.6146,-1.24592,1.40652,1.0,76.8327,-0.777653,-22.0685,-73.5911,22.0821,-1.91869,-1.60602,1,49.1992
147115,269819503,4.29276,-0.261502,-3.04657,-3.01294,3.05778,-0.870967,-1.65642,,21.0904,1.62746,7.25405,-19.7367,7.43437,-1.70323,1.3501,-1,10.3534
147115,402073784,100.043,-3.23696,23.2771,-97.2436,23.501,-2.12761,1.70897,1.0,12.2174,0.638161,-5.3455,10.9674,5.38346,1.46016,-1.45198,1,69.502
147115,211667979,42.4734,33.1372,-21.364,15.7956,39.4271,0.390618,-0.57265,1.0,102.791,-7.31471,-23.7837,99.734,24.8831,2.09668,-1.86917,-1,71.0608
147115,263193528,28.3032,0.839176,14.9969,-23.9887,15.0204,-1.24743,1.5149,1.0,16.4876,3.09858,-15.7937,3.57724,16.0948,0.22047,-1.37707,-1,39.6666
147115,430507000,28.201,-12.87,-11.9469,-22.0666,17.5603,-1.05172,-2.39338,,18.2824,-2.95434,-2.6758,-17.8425,3.98597,-2.2042,-2.40563,1,10.185
147115,197685749,13.7688,-2.36294,-12.32,-5.67584,12.5445,-0.438287,-1.76029,,37.8946,-4.50676,5.23623,37.2595,6.90861,2.38677,2.28146,-1,39.6763
147115,246920307,3.22165,-1.96446,-1.95796,-1.63899,2.77358,-0.561032,-2.35785,1.0,32.0255,16.089,16.1862,22.4673,22.8221,0.870336,0.788409,-1,20.1642
147115,430750080,4.91605,-3.54362,-2.75567,-2.00416,4.48898,-0.432822,-2.48063,1.0,17.9894,-9.52693,-12.2802,9.05828,15.5424,0.554029,-2.2306,-1,8.83076
147115,294389885,8.44169,-1.87693,3.44899,7.47287,3.92663,1.39945,2.06917,1.0,29.3541,16.6872,-6.39402,-23.2877,17.8703,-1.08037,-0.365913,-1,30.8285
147115,369225601,2.29842,-1.72775,-0.311871,1.48336,1.75567,0.767344,-2.96301,-1.0,43.0917,-8.48081,2.07453,-42.198,8.73085,-2.27919,2.90169,-1,17.1833
147115,490200328,12.9522,-1.67525,8.75488,9.39704,8.91372,0.9192,1.75986,-1.0,15.0101,-2.44238,-12.7827,-7.47948,13.0139,-0.547036,-1.75959,1,27.2954
147115,567547068,123.617,19.3887,-3.06978,122.049,19.6302,2.5269,-0.157025,-1.0,13.5572,-0.345743,3.03016,-13.2097,3.04982,-2.17208,1.68441,-1,81.2912
147115,198807653,43.7608,-5.62168,-7.18863,42.7987,9.12577,2.24973,-2.23448,-1.0,20.691,10.7596,-14.2827,-10.4093,17.882,-0.553425,-0.925167,1,51.1619
147115,204392276,23.6851,-3.17292,19.8068,-12.5939,20.0593,-0.592546,1.72964,1.0,19.1602,4.97636,-1.94842,-18.3998,5.34421,-1.94993,-0.373188,-1,23.5145
147115,199737913,14.9344,-4.59102,1.51137,-14.1306,4.83339,-1.79399,2.82357,1.0,143.158,-47.5549,-3.81638,134.974,47.7078,1.763,-3.06151,1,87.5522
147115,124314408,16.7897,1.2117,-12.3932,11.262,12.4523,0.812143,-1.47333,-1.0,3.36434,2.79456,0.191944,1.86344,2.80114,0.62396,0.0685773,1,8.30575
147115,283384950,48.9999,-5.37716,7.87369,48.0633,9.53461,2.32043,2.16997,1.0,67.3255,1.00314,-15.3392,65.5471,15.3719,2.15685,-1.50549,1,23.4393
147115,431537739,2.31369,-0.194212,-2.29164,0.252563,2.29986,0.109597,-1.65534,-1.0,3.3353,-0.0377019,1.57782,-2.93825,1.57827,-1.38001,1.59469,1,4.91272
147115,248021872,11.917,1.15815,3.30884,-11.3897,3.50568,-1.89436,1.23411,1.0,47.4078,-5.79403,-25.8588,39.3097,26.5,1.18551,-1.79122,-1,47.0098
147115,10220307,4.35439,-1.95523,-2.29552,-3.14139,3.01535,-0.910624,-2.27631,-1.0,4.61382,2.50501,3.8742,0.0525979,4.61352,0.0114006,0.996824,-1,8.25188
147115,269528588,55.7841,12.2472,5.6969,-54.1241,13.5074,-2.09641,0.435388,-1.0,2.52751,0.177908,1.76408,-1.8013,1.77303,-0.892602,1.47029,1,7.90858
147115,248132806,8.99106,-2.60318,0.868233,8.56205,2.74415,1.85576,2.81967,-1.0,30.2117,-10.7678,-9.77051,26.4828,14.5399,1.36078,-2.40471,-1,7.11906
147115,466201358,55.4921,9.85521,8.49742,-53.9448,13.0127,-2.12942,0.711549,1.0,17.7778,-1.55767,-3.65561,-17.328,3.97364,-2.17868,-1.9736,1,14.0132
147115,511572635,2.53687,-1.7482,-0.0377836,-1.83796,1.74861,-0.917046,-3.11998,1.0,62.1713,12.5775,8.88598,60.2339,15.3998,2.07298,0.615075,1,24.1144
147115,295840898,9.94608,1.61101,-2.29161,9.54346,2.80122,1.93982,-0.958057,1.0,97.1086,-17.0974,-0.857651,-95.5878,17.1189,-2.42093,-3.09147,1,61.7036
147115,272415417,21.7349,14.6566,12.5669,9.98322,19.3066,0.496445,0.708791,-1.0,,-1.21795,2.01344,-1.31711,2.35315,-0.533981,2.11482,-1,11.341
147115,389122340,7.30022,3.87592,-1.32949,6.04177,4.0976,1.18052,-0.330436,-1.0,102.689,-20.5592,-13.362,-99.7191,24.5198,-2.11081,-2.56527,1,53.18
147115,235256394,8.2596,-1.39075,-1.6763,-7.96724,2.17811,-2.00821,-2.26336,-1.0,69.6431,-9.28155,9.31647,68.3902,13.1508,2.35101,2.35432,-1,47.388
147115,568317027,172.22,-40.5167,-25.1201,-165.49,47.672,-1.95784,-2.5866,-1.0,223.67,42.4164,20.2291,-218.677,46.9933,-2.24209,0.445012,1,95.4789
147115,500964864,20.7162,-3.42098,-1.53645,20.3739,3.75017,2.39397,-2.71946,1.0,57.4034,-14.6635,9.61282,54.6601,17.5335,1.85495,2.56132,-1,8.96047
147115,484251633,57.981,-29.8789,-22.9856,-44.0535,37.6973,-0.995722,-2.48586,1.0,39.0889,31.6496,18.9418,12.9403,36.8849,0.344005,0.539305,-1,91.8426
147115,465430568,9.20321,2.34163,-1.23266,8.81456,2.64626,1.91821,-0.484551,1.0,45.7583,-9.91036,4.13259,44.4807,10.7375,2.12872,2.74652,1,10.7095
147115,236383439,15.631,-3.33533,-2.46349,-15.071,4.14647,-2.00207,-2.50542,,19.6909,2.55541,3.29338,19.2446,4.16851,2.23435,0.91091,-1,35.0559
147115,220623515,57.8993,11.7157,-6.39177,-56.3402,13.3459,-2.14709,-0.499438,1.0,62.1756,9.11252,-6.18377,-61.1925,11.0126,-2.41613,-0.59622,1,3.47553
147115,19830328,5.3075,-1.13167,-1.22906,5.03769,1.67071,1.82327,-2.31496,-1.0,,-17.1156,-5.93633,95.5319,18.1159,2.36469,-2.80774,-1,4.0364
147115,488111674,27.303,-19.6781,16.417,-9.41847,25.6271,-0.359712,2.4463,-1.0,17.9914,1.43845,4.77558,-17.2863,4.98751,-1.95631,1.27823,1,23.593
147115,216408316,25.2411,11.3452,0.247381,-22.5464,11.3479,-1.43773,0.0218015,-1.0,36.5636,15.9276,-3.17482,-32.7586,16.241,-1.45123,-0.196749,1,2.96677
147115,394061170,115.06,-10.0839,-17.3843,-113.291,20.0973,-2.4303,-2.09642,-1.0,4.32702,1.19207,3.45226,-2.32035,3.65227,-0.598871,1.23831,1,24.7801
147115,525011521,62.879,11.7982,-5.06497,-61.5541,12.8394,-2.27125,-0.405507,1.0,2.77165,-1.89137,-1.06002,-1.72659,2.16816,-0.729806,-2.63076,-1,13.0342
147115,263475404,100.714,17.9837,11.2152,98.4587,21.1942,2.24045,0.557614,1.0,24.0967,-7.93754,-3.87262,22.4198,8.83186,1.66144,-2.68768,-1,28.4825
147115,469289552,129.543,2.6925,-20.8966,127.818,21.0693,2.50266,-1.44265,-1.0,9.1364,0.913911,-2.8589,8.62933,3.00143,1.77818,-1.26139,-1,6.06157
147115,303340564,3.06571,0.183814,-2.71528,1.41139,2.7215,0.497795,-1.5032,1.0,152.12,41.8164,-1.80556,-146.248,41.8553,-1.96411,-0.0431515,-1,36.3367
147115,617498415,9.93204,3.98598,-1.16762,9.02186,4.15348,1.51806,-0.28496,1.0,100.94,-14.6511,3.69743,-99.8028,15.1104,-2.58664,2.89439,1,62.7003
147115,74941799,13.0716,4.01828,-12.3426,1.54229,12.9803,0.11854,-1.25606,-1.0,9.66646,-2.35451,-1.363,9.27572,2.72056,1.94055,-2.61684,1,14.4698
147115,567923921,34.5651,-15.6005,19.2786,24.0771,24.8,0.860613,2.25113,1.0,18.37,-1.35943,-3.85814,17.9088,4.09063,2.18253,-1.90957,-1,22.669
147115,398207148,2.93355,0.998291,-1.56923,-2.26863,1.85985,-1.02858,-1.00421,1.0,35.5354,22.2315,-25.0275,11.9227,33.4756,0.349032,-0.844492,-1,11.8174
147115,238710793,23.8859,-5.36601,19.7257,-12.3547,20.4425,-0.572564,1.8364,,53.0101,12.4478,7.61344,50.9623,14.5915,1.96369,0.548928,1,60.2069
147115,551742897,114.812,-17.8395,0.238718,113.417,17.8411,2.54885,3.12821,-1.0,16.5344,4.42968,-3.6873,15.4974,5.76352,1.71518,-0.694192,1,21.0039
147115,560720356,8.00354,-0.89639,-2.14952,-7.6572,2.32894,-1.90574,-1.96589,-1.0,18.2101,-0.953122,12.7974,12.9201,12.8328,0.886173,1.64514,1,23.2951
147115,263164363,34.8984,0.367615,-22.0673,27.0333,22.0703,1.0318,-1.55414,1.0,41.7333,-3.08067,13.2118,39.4667,13.5663,1.78933,1.79988,1,36.9375
147115,291919619,26.0753,-12.6209,-1.1099,22.7904,12.6696,1.34987,-3.05388,1.0,16.0172,1.53131,-3.19191,15.6211,3.54022,2.19018,-1.12348,-1,12.444
147115,238153712,18.2921,-0.146788,-14.7002,10.8851,14.7009,0.685483,-1.58078,-1.0,109.658,8.10891,21.6434,107.194,23.1126,2.23884,1.21232,-1,48.1331
147115,246989118,23.2649,5.12175,1.84869,22.6187,5.44518,2.13137,0.346396,-1.0,63.977,-10.8035,-7.3009,62.6342,13.0391,2.27317,-2.5473,1,16.7658
147115,68857290,4.49204,-3.64112,-2.03576,1.66625,4.17158,0.389505,-2.63179,-1.0,22.0474,9.88897,18.2815,7.35428,20.7847,0.346836,1.07494,1,17.889
147115,498259588,80.171,-2.42907,15.721,-78.577,15.9076,-2.30052,1.7241,-1.0,,-7.92223,2.10656,-31.9182,8.19752,-2.06859,2.8817,1,12.7722
147115,552432832,60.7959,-10.3731,5.82617,59.6205,11.8973,2.31465,2.62984,1.0,87.2172,18.6647,4.46029,85.0798,19.1903,2.19482,0.23457,-1,28.1985
147115,459961205,11.3245,-2.51249,-2.65525,10.7183,3.65554,1.79674,-2.32858,1.0,47.5975,3.27183,9.08715,-46.6074,9.65821,-2.27766,1.2252,-1,46.28
147115,9737208,100.107,-21.1269,14.6475,-96.7496,25.7079,-2.03568,2.53537,-1.0,13.8252,4.71567,-1.52794,-12.906,4.95703,-1.68503,-0.313339,1,22.6873
147115,409933180,11.0742,-1.98914,1.07484,-10.8409,2.26096,-2.27138,2.64619,1.0,86.221,10.8609,14.7059,-84.2606,18.2817,-2.23272,0.93467,1,9.71209
147115,402450953,12.1572,-1.76483,-2.15665,-11.8335,2.78671,-2.15281,-2.25661,1.0,48.2697,-6.69097,-17.9803,-44.2933,19.1849,-1.57376,-1.92705,1,4.91793
147115,270841840,19.534,1.4781,-15.4337,-11.8824,15.5043,-0.706212,-1.47532,-1.0,12.201,-2.42316,1.60325,-11.85,2.90553,-2.11356,2.55708,-1,15.8653
147115,558922909,60.1273,2.4624,13.6995,58.494,13.919,2.14268,1.39295,1.0,28.8206,-0.620274,-5.90035,28.2034,5.93286,2.26297,-1.67554,-1,18.1955
147115,83926199,90.226,14.7573,15.7387,-87.6085,21.575,-2.10932,0.817568,-1.0,19.6876,-2.14572,-4.19753,-19.1149,4.71416,-2.10791,-2.04335,1,19.9718
147115,428312464,3.15252,-0.606487,2.38432,1.97119,2.46024,0.733618,,-1.0,15.3345,-2.35197,3.52402,14.7376,4.2368,1.95979,2.15931,-1,4.35038
147115,448583427,32.3261,28.9583,-14.357,0.518458,32.3219,0.0160398,-0.460268,-1.0,6.25421,-2.92316,1.69165,5.26389,3.37736,1.22682,2.61698,-1,24.8347
147115,204726040,14.6381,0.318105,2.9003,14.3443,2.91769,2.2959,1.46155,1.0,184.539,13.7424,24.3043,182.415,27.9205,2.57587,1.05618,-1,4.43064
147115,334096964,33.7221,1.52013,-6.0879,-33.1331,6.27482,-2.36598,-1.3261,1.0,114.742,20.6912,-2.35122,-112.837,20.8244,-2.39138,-0.113148,-1,13.034
147115,218140308,25.3052,6.00871,-2.69227,24.4336,6.58429,2.0221,-0.42124,1.0,75.7035,0.000829963,-20.0275,73.0063,20.0275,2.00489,-1.57075,-1,12.487
147115,366663412,6.39616,-5.45672,-2.09068,-2.60078,5.84352,-0.431551,-2.77571,-1.0,21.3865,15.1698,-8.8703,-12.1893,17.5728,-0.64745,-0.52912,-1,18.4023
147115,112788831,84.3338,-3.7383,22.624,81.1565,22.9307,1.97643,1.73455,-1.0,9.92804,1.02895,-2.36035,-9.58833,2.57488,-2.02545,-1.1597,-1,57.8389
147115,275178961,22.9245,4.09017,18.51,-12.8911,18.9565,-0.636236,1.35332,1.0,3.42073,1.11775,-2.07272,2.4811,2.3549,0.918766,-1.07623,1,16.9822
147115,263492697,10.2702,8.42538,-5.73267,1.27562,10.1907,0.12485,-0.597453,-1.0,2.48621,1.44295,-1.90744,-0.678836,2.39174,-0.280146,-0.923159,1,2.57209
147115,470133260,24.4551,-0.728298,3.84788,24.1395,3.9162,2.51839,1.75786,-1.0,84.7167,3.21586,14.5115,83.4026,14.8636,2.42576,1.35271,1,3.15016
147115,282485721,2.22182,-1.25176,1.59586,0.907088,2.02822,0.433525,2.23594,,61.632,-10.015,-6.48161,-60.4665,11.9294,-2.32582,-2.56719,-1,19.4726
147115,370908526,5.99981,3.58897,0.454328,-4.78651,3.61761,-1.09246,0.12592,-1.0,36.0772,-13.6956,3.84497,-33.1544,14.2251,-1.58245,2.86789,-1,14.503
147115,125951148,46.523,-5.82268,21.9898,40.5824,22.7477,1.34266,1.82965,-1.0,7.98424,1.21076,-2.91816,7.33257,3.15937,1.57858,-1.17751,1,17.0351
147115,456753564,35.6799,4.42343,3.53212,35.2281,5.66062,2.52785,0.673828,-1.0,35.1918,11.6376,-14.8352,-29.7144,18.8551,-1.23616,-0.905605,1,67.8726
147115,206933045,56.0609,-9.67512,5.5524,-54.9399,11.1551,-2.29764,2.6206,1.0,13.2332,-3.16915,0.808877,-12.8226,3.27075,-2.07522,2.89169,-1,2.11594
147115,208021738,7.26227,0.906427,6.9184,2.01362,6.97753,0.284723,1.44052,-1.0,77.0515,-12.4618,-3.04281,-75.9761,12.8279,-2.47899,-2.90211,-1,38.598
147115,213101615,12.9521,0.70069,6.23885,11.3288,6.27807,1.35263,1.45895,1.0,48.5325,-4.44434,12.0017,46.8146,12.7982,2.00822,1.92545,1,7.27728
147115,498703839,3.58004,-1.63115,-1.32,-2.90062,2.09835,-1.12767,-2.46124,-1.0,35.3698,10.4204,-9.32709,32.4876,13.9849,1.57943,-0.730092,1,21.2389
147115,213048670,36.2039,-16.6234,4.50741,31.8444,17.2236,1.37394,2.87681,-1.0,10.9767,-1.91604,-1.48939,-10.705,2.42683,-2.18988,-2.48083,-1,37.7665
147115,167365180,7.25409,-0.612731,2.3711,-6.8282,2.44899,-1.74924,1.82368,-1.0,132.379,1.84865,39.4261,-126.358,39.4694,-1.88028,1.52394,-1,3.20658
147115,9979437,40.7605,12.1919,-38.4927,5.57578,40.3773,0.137657,-1.26406,1.0,16.6279,-2.80651,1.79236,-16.2911,3.33003,-2.29107,2.57324,1,41.7566
147115,254126491,7.0968,2.15295,-2.44759,-6.30386,3.25973,-1.41366,-0.849355,-1.0,63.7296,11.9644,-4.30183,62.4485,12.7143,2.29497,-0.345159,1,40.2407
147115,169648874,146.147,10.4831,-22.4386,-144.033,24.7666,-2.461,-1.13374,-1.0,9.42169,-3.28739,0.279629,8.82514,3.29926,1.71029,3.05674,1,73.3321
147115,312029188,6.84636,3.94296,-1.30487,5.4427,4.15327,1.08481,-0.319592,1.0,21.597,-13.4137,4.20068,-16.3968,14.0561,-0.994369,2.8381,-1,24.3095
147115,269666177,89.1215,10.946,17.9746,-86.601,21.0452,-2.12224,1.02381,,24.6379,0.542147,4.56253,24.2057,4.59462,2.36374,1.45252,-1,91.6958
147115,501187871,35.8602,-6.82052,16.6291,-31.0308,17.9735,-1.31417,1.96003,1.0,6.40431,3.20284,-1.08365,5.439,3.38119,1.25353,-0.326249,1,29.6075
147115,449287097,56.1705,16.4197,-16.2363,-51.2045,23.0916,-1.53686,-0.779781,1.0,22.1647,-3.75441,3.03265,-21.6328,4.82624,-2.20551,2.46214,1,22.2794
147115,75836907,5.32713,2.04557,-4.67873,1.5177,5.10636,0.293007,-1.15863,-1.0,15.44,-1.33879,-14.3708,5.48467,14.433,0.37141,-1.66369,-1,4.34243
147115,334103627,90.4471,0.437719,-23.0205,87.4674,23.0246,2.04474,-1.55178,-1.0,11.3666,1.80463,3.29845,-10.7267,3.75985,-1.77089,1.07017,1,63.8976
147115,16462938,20.2629,-8.70175,-9.75577,15.4819,13.0727,1.00588,-2.29915,-1.0,3.92737,0.842882,2.41131,2.98317,2.55438,0.995238,1.23452,-1,11.3361
147115,497951871,5.91139,-1.25044,1.89557,-5.45782,2.27086,-1.61075,2.15393,-1.0,22.0503,15.0497,-10.2142,-12.4656,18.1885,-0.640627,-0.596287,-1,14.177
147115,198268775,129.948,-11.4677,21.4486,-127.652,24.3219,-2.36003,2.06179,1.0,17.6321,-5.15356,3.2985,16.5364,6.11877,1.71994,2.57225,-1,92.4371
147115,504377493,144.401,-27.9094,9.50779,-141.359,29.4844,-2.27129,2.81326,-1.0,24.2455,9.31752,-0.693408,-22.3729,9.34329,-1.60734,-0.0742829,1,34.7881
147115,237242914,14.9187,12.6675,-0.887773,-7.8302,12.6986,-0.583023,-0.0699681,1.0,2.9768,2.8616,0.287831,-0.767955,2.87604,-0.263943,0.100247,-1,2.19217
147115,457580814,3.09529,-2.31058,-0.261888,2.0429,2.32537,0.792818,-3.02873,-1.0,28.0698,-14.3263,3.41271,23.8961,14.7271,1.26089,2.90774,1,3.423
147115,291316243,32.7578,-19.6489,-0.151625,-26.2101,19.6495,-1.09894,-3.13388,-1.0,8.8735,-6.66122,-3.00991,-5.03067,7.30968,-0.64299,-2.7172,-1,7.4135
147115,304861241,19.7471,-7.4167,14.2591,-11.4724,16.0726,-0.663924,2.05042,1.0,17.2208,8.65282,-2.27977,14.7135,8.94811,1.27224,-0.257617,1,34.8006
